,EUR/USD,JPY/USD,GBP/USD,AUD/USD,CHF/USD,CAD/USD,MXN/USD,CNY/USD,NZD/USD,SEK/USD,HKD/USD,SGD/USD,EUR/JPY,EUR/GBP,EUR/AUD,EUR/CHF,EUR/CAD,EUR/MXN,EUR/CNY,EUR/NZD,EUR/SEK,EUR/HKD,EUR/SGD,JPY/GBP,JPY/AUD,JPY/CHF,JPY/CAD,JPY/MXN,JPY/CNY,JPY/NZD,JPY/SEK,JPY/HKD,JPY/SGD,GBP/AUD,GBP/CHF,GBP/CAD,GBP/MXN,GBP/CNY,GBP/NZD,GBP/SEK,GBP/HKD,GBP/SGD,AUD/CHF,AUD/CAD,AUD/MXN,AUD/CNY,AUD/NZD,AUD/SEK,AUD/HKD,AUD/SGD,CHF/CAD,CHF/MXN,CHF/CNY,CHF/NZD,CHF/SEK,CHF/HKD,CHF/SGD,CAD/MXN,CAD/CNY,CAD/NZD,CAD/SEK,CAD/HKD,CAD/SGD,MXN/CNY,MXN/NZD,MXN/SEK,MXN/HKD,MXN/SGD,CNY/NZD,CNY/SEK,CNY/HKD,CNY/SGD,NZD/SEK,NZD/HKD,NZD/SGD,SEK/HKD,SEK/SGD,HKD/SGD
0,-1.0,0.49724890602345806,0.40329514718673065,0.40605131827545193,0.1344411785179621,0.5168666769783454,0.6475089027680414,0.5227663339380725,0.3823395330772348,0.2321108850862904,0.8677974558736943,0.3345701799275862,0.5603435517866551,0.9281695134945163,1.0244922838057267,0.7255633825044339,0.6018958355278852,0.9858517696659361,0.17836877254535222,1.0573620516973772,1.1456149111453544,0.0015354355509927808,0.2575888248317114,1.2519960887878208,1.2849493195756054,1.339089677537594,1.0114310818052803,1.1452065194224519,0.7558913570734036,1.320898321667515,1.3846239906359732,0.50711856411847,0.9089625942485207,1.1036130875267354,0.9594852053825869,0.7044857476760831,1.0216547611694982,0.5322557086935669,1.1366947317928957,1.1776333353916464,0.4058734982982908,0.5728494562245334,0.8863348667184903,0.5808527061520781,0.9699820304933183,0.5114823200862102,1.0569806328822111,1.0832687465195705,0.40718301830653014,0.523440070274598,0.7602027711903427,1.039319202353433,0.356578077918035,1.1437995095868885,1.241238683847666,0.13731918245788954,0.5115052612984109,1.183495101469335,0.7252538521173242,1.4274480610511646,1.4829680192432109,0.5207972206882054,0.8621217827367124,0.7296190505502076,1.0479932914769532,1.0779490710767452,0.6485539596990926,0.7828481320302185,1.5120982695993215,1.6788064469656745,0.5315143628059685,1.31208942037663,1.0472243922531568,0.38319505639935303,0.5055993303093069,0.23006378972040342,0.34889202665694596,1.6616514793989985
1,0.49724890602345806,-1.0,0.5878992459461505,0.6740988946325642,0.3999740878987901,0.8580489599908954,0.9586400499678054,0.7755949214608373,0.621419958699679,0.7002182746016241,1.0956919613275433,0.6712101417735175,1.555364993761129,1.1032299632581735,1.0462283381460473,1.17858618369103,0.6940894235098718,0.8477282363511446,0.5768539059657414,1.1152257107567942,0.9399609728356446,0.4889587594202033,0.621586246820012,0.6921812837386521,0.7027748440158639,0.47831733527617015,0.3761091894457257,0.6663363524486603,0.1377400657478275,0.7492820575360764,0.5908813674157689,0.0012957000011449837,0.1945866246679837,0.947517540918764,0.9737091449002573,0.6093980237591656,0.785267094864871,0.6327459450217909,1.02587797419861,0.8563418929503871,0.5828545504048199,0.6246706943315643,1.017717015787228,0.6439944941359683,0.8065817184339529,0.7181560242344263,1.11977686725587,0.9034490769827797,0.6693244347768248,0.7187993351539134,0.6541652536402005,0.8204362237935767,0.48679985551579863,1.043225540432194,0.871596124638916,0.3914170540789571,0.5562304686839581,0.9766658043178215,0.9656339406780158,1.4090645620071136,1.2335530505808,0.8527198048028619,1.067524230436525,1.0061083359169294,1.2285164073754076,1.1468744671525837,0.9564924120486089,1.0449353684850862,1.3387127904070968,1.2478878251265904,0.764279854983338,1.1660513006605164,0.8326733022961736,0.6162927460976789,0.6556028711319823,0.693855688997618,0.7891743726548563,1.3404224134386258
2,0.40329514718673065,0.5878992459461505,-1.0,0.25462293518236223,0.4789838166255084,0.3620833501514735,0.5184261008105341,0.5419992029719608,0.2714077568251946,0.3635973871421899,0.8788393463372824,0.22155042442132944,0.8541366142088321,1.7575263164362989,1.5004397719383344,0.844946264065396,1.1287671667386323,1.2813730344219652,0.6220965550877899,1.4912703321865828,1.362107392068243,0.40657386015384167,0.8992902258881817,1.7400456613064867,1.4946643602426692,1.0769497074484966,1.2003487059072182,1.3007802627893235,0.8346321580012142,1.4955444173678432,1.32194006596293,0.5966434689546167,1.071611276317674,0.805765147747626,0.23313985626156608,0.33766491514565333,0.9122222429541617,0.07244627215969002,0.7914084515003179,0.5462203113906308,0.0006565754013759806,0.07731970350308981,0.4954952145310574,0.5063352123664364,1.0079637175585046,0.3350433974915136,0.9676591434910372,0.7215637203000329,0.2546080603373103,0.37121631469542005,1.1787110783777839,1.2981394578751029,0.7204478128831806,1.4927262796017522,1.3666528309480914,0.4830584089220624,1.0057981668803508,1.2623418043370636,0.5424506470320476,1.4393386220320898,1.1712029260891672,0.3646996729443649,0.7367542685697968,0.5870227788196425,0.9816468174808143,0.8354204624917871,0.5186400765021166,0.6666288771551874,1.642339700373975,1.534498682048309,0.5498362015966918,1.4693504773874386,0.7462705941877916,0.2713044920702309,0.4134089407148911,0.36233875317655595,0.6030064787558193,1.7768378063700383
3,0.40605131827545193,0.6740988946325642,0.25462293518236223,-1.0,0.5318023624492263,0.23348809478800625,0.4761921987360953,0.530893113593192,0.10073323072380325,0.2985496258405941,0.821300798310222,0.1615536274846765,0.7672244996451762,1.443285459921818,1.8188087535438986,0.7488658953553915,1.2659932022567557,1.327576170421566,0.6324182851062421,1.7099363104450918,1.4654370868446795,0.41256168555236516,0.9568293051995177,1.5377870318664824,1.8058126178044471,1.1207491824591003,1.3653151423777092,1.3727533959072191,0.9247840242187211,1.7297978087836425,1.4441385259234796,0.6852513229814126,1.1964793572239307,1.5091687217589618,0.4884378649653115,0.7894368352123852,1.1219484567027858,0.3623140598837662,1.3531078546023672,0.9241103627686647,0.25833855689235374,0.4708581614103696,0.1753942185428311,0.2462952304696453,0.8683920855898855,0.05436545403573678,0.7820915188494258,0.44818248242630887,0.0004979877272189848,0.04470643676778041,1.3404714188706128,1.3606851663437283,0.7850990341248711,1.7211490672717553,1.4942038947565472,0.539396697283985,1.115430582969568,1.2471206741953191,0.4054906282426146,1.562132985797054,1.1275630838284072,0.23822779564275298,0.6051178537286859,0.5442762052285567,1.0577849165034066,0.8270531481357328,0.4773826769832199,0.6350687421114034,1.8278827436070029,1.6051742285741408,0.5442567004007135,1.5306740518301925,0.590314710470061,0.1015381974392211,0.21198578076504715,0.29886775547476885,0.5501313063903273,1.8326692346552185
4,0.1344411785179621,0.3999740878987901,0.4789838166255084,0.5318023624492263,-1.0,0.6622789231976145,0.7681401783905235,0.5722039103281473,0.5150547005057721,0.38058914468666016,0.8785248548418332,0.45874101143508716,0.7907506889458734,0.9434608135361802,0.9641629091411705,1.244037839887713,0.571117548189665,0.9094962987673069,0.29837946802015525,0.9865887579580438,1.0561642117907502,0.1361639554996954,0.3262477089767287,1.1011557228513151,1.097017659718322,1.369471992221244,0.8250366204351329,0.9951379320278787,0.6349764625988082,1.1191848832852913,1.174919973543396,0.409897241125983,0.7326130160386397,1.0162898965389127,1.1482719451479158,0.6601235346420133,0.9326160588796694,0.5962512469358245,1.0417258343891533,1.0960959520367557,0.4814556446077395,0.6026057948469582,1.1137943742079641,0.6254656112192138,0.9228041739007043,0.6339149374323707,1.0405793599121256,1.0821371651795668,0.5332480930779215,0.6334051457904726,0.5177735272645467,0.8667399939822076,0.17865903965165109,0.905843682128504,0.938305736468989,0.0015641659426620658,0.2550995992263173,1.1102123533587225,0.8598171887335356,1.3752892010992048,1.4397272110315598,0.6664271537741,0.9653135111804599,0.8477347457218982,1.0888461875128725,1.1263589384889279,0.7695322361342558,0.8862478446571491,1.3827000585455744,1.5283046635132682,0.5803357731394021,1.2126708260022412,1.0560480676050317,0.5162917628712276,0.6216698618922729,0.3794981724479073,0.4776149225716264,1.5370167987201748
5,0.5168666769783454,0.8580489599908954,0.3620833501514735,0.23348809478800625,0.6622789231976145,-1.0,0.37336298646459454,0.55839473916566,0.27897509375352536,0.3886459988851906,0.8714529423306765,0.2862007073292867,0.6827031393062988,1.3998664534014367,1.6077434196856906,0.7129199257931171,1.6108369002916814,1.4807513403959967,0.7399324842563727,1.5641995554469998,1.441574713288812,0.521222872480982,0.9934108751890603,1.5613555273948516,1.6852225210649134,1.1952752176169088,1.685035735196895,1.5383284602431615,1.0905573570137532,1.6623295754478264,1.485965809823003,0.8654991596788125,1.3043641005460094,1.3043308972419494,0.5148346602220037,1.154454356790842,1.3070790777329324,0.4711178700508506,1.232813769414509,0.9477951180364359,0.3643730778496541,0.5448290663734103,0.35438422474280595,0.8443583850458611,1.1611124057551139,0.305368464644437,0.9037610750524239,0.6632442445889766,0.23359951048003214,0.30633946119025013,1.6617175112133111,1.5136619393738955,0.9101348986459933,1.602557995820002,1.4904582489328149,0.6677370236815448,1.1697562111371982,1.2519515909082444,0.13056695752307745,1.0830541082987646,0.7910396993949682,0.0011428745323721623,0.1767665743576624,0.4279455689599043,0.8108043826502362,0.643472662656946,0.37304711955659764,0.48219131698970463,1.6399123164804228,1.5127280442891766,0.5670970420554965,1.4078736451370848,0.7277268878739486,0.27914936275838,0.3899085779241446,0.3878959878482724,0.5972594340462019,1.7108584654417243
6,0.6475089027680414,0.9586400499678054,0.5184261008105341,0.4761921987360953,0.7681401783905235,0.37336298646459454,-1.0,0.588677790662332,0.5004323675635425,0.43684075617187135,0.7605480267514484,0.3899630067695601,0.7038678682165136,1.311818481319162,1.3993737796375765,0.7626309017072549,1.337791463025967,1.9307343746622472,0.8680704505091084,1.3780116784275744,1.5030535986755964,0.6588275887560258,1.0752971199910957,1.4723478216023795,1.5031113634630522,1.199224091129128,1.464294525048179,1.9280852297919084,1.1732860267909884,1.4957555460799594,1.5098653413153982,0.9711377003763928,1.3410166553302036,1.1490411873109037,0.6163772761543155,0.9918015425013442,1.830751159141814,0.6335047765563739,1.1118642916220653,1.0780073671698782,0.5253526604187644,0.700104622144898,0.5594953197914881,0.8355879285595673,1.7754898250675197,0.5656542696059069,0.9495047851683521,0.9399857355769184,0.48113059297466965,0.5922987065330817,1.3985413707403516,1.9331757263961733,1.006552126521737,1.418865160622941,1.5190813472703004,0.7804039417654225,1.2117455672284503,1.9120527539663286,0.5292967277301476,1.1207143516871239,1.0915706067370028,0.3817374337606254,0.6160514805492621,0.02119007738364309,0.22402261281100577,0.16012840293925035,0.00019646217645685748,0.02507812093545614,1.4049505296131577,1.4702728945112487,0.6084845359676155,1.3133301705674933,0.9716743769728226,0.5053624970964271,0.6377062199153689,0.44072129780683855,0.5991646254559071,1.5966586686586854
7,0.5227663339380725,0.7755949214608373,0.5419992029719608,0.530893113593192,0.5722039103281473,0.55839473916566,0.588677790662332,-1.0,0.5470601442759225,0.4690654902045973,0.8624732127801586,0.3838882992568784,0.7740506153232719,1.181039835446678,1.242388618103058,0.8972980081280078,1.0311227580731017,1.2529972068677038,1.1088095425647309,1.2281660952182765,1.3235093450001738,0.5276588874522394,0.9136401115996421,1.312617154704494,1.3332127735172967,1.1955587455437628,1.1834965194436742,1.3044495157347606,1.3000535553819519,1.328615875704884,1.351671117218933,0.7840144130429454,1.1596307063843463,1.0989835867234565,0.791021744801356,0.8420337369484651,1.1766204788598573,0.9073718850723539,1.0747275383237809,1.068807698153967,0.5452942273997436,0.7368581005061832,0.7464394400129865,0.7303748692822729,1.1309748002863202,0.8436214211725546,0.9671432465851149,0.9773613214844128,0.5328488842795143,0.6727312519755066,1.0702528969733407,1.2610076729681126,1.1642379665169704,1.239170436968243,1.3117267973632127,0.5776923817959595,0.9864655421867002,1.278402934012014,1.0593208324923193,1.2301608855210207,1.230201552633273,0.5627917107957041,0.8803602043293348,0.7840404009344096,0.8610038341079087,0.8511331655478,0.5895555070879511,0.7015609170703909,1.1384885184324807,1.1682880037374814,0.004697056721739812,0.7087516887151453,0.997679167294012,0.5489852827639807,0.7044876581638109,0.46939193088879183,0.6478542456688623,1.611345522371365
8,0.3823395330772348,0.621419958699679,0.2714077568251946,0.10073323072380325,0.5150547005057721,0.27897509375352536,0.5004323675635425,0.5470601442759225,-1.0,0.30882582835257266,0.81383427705289,0.2052069951301747,0.7991478615412717,1.4031331839513657,1.6767146137715758,0.7351076336440012,1.196892369804204,1.2924099886247225,0.5951090002179619,1.8205802234111117,1.4248977158925162,0.38912838745943035,0.885885579395874,1.4813747356590317,1.6710810412334394,1.077418906123892,1.2906331716538242,1.3302500669345454,0.8648149028189578,1.8010892547440243,1.3976529269252722,0.6332800740282238,1.115783569321912,1.3826112973874043,0.5204784991043346,0.7667181154172075,1.1050573780818314,0.3743183162861805,1.5179026093170422,0.9321956628816872,0.275459118216572,0.4675571354813097,0.2993759248076967,0.3546847324270337,0.9148442108915299,0.1610707982505185,1.230931653029232,0.5744242976943873,0.10199783137826945,0.16307390147538026,1.2847948675088035,1.329800098034675,0.7566188623505766,1.8249985924951204,1.4669174230036457,0.522981203788895,1.061126086374037,1.2409547271469072,0.44719723389411237,1.7503992526639875,1.1587338914263328,0.28430447383024315,0.6334979041161286,0.5666106448603576,1.1587589915399619,0.8496285551446647,0.5018890119821849,0.6505936625511403,1.9456771890321387,1.6004846617530246,0.5612948676764073,1.4944613883025208,0.44236807927247623,0.0004937604812084162,0.05174111955621774,0.30952017034061696,0.537008614017688,1.7879106115735452
9,0.2321108850862904,0.7002182746016241,0.3635973871421899,0.2985496258405941,0.38058914468666016,0.3886459988851906,0.43684075617187135,0.4690654902045973,0.30882582835257266,-1.0,0.7396415851983411,0.23781433199658875,0.5727502983979692,1.1663347634555528,1.3237037522214827,0.7023928232253815,0.9461347467685839,1.3016503166499862,0.47576326946850556,1.3193655509713207,1.745571141698647,0.24216673694134672,0.6553696836745382,1.4432718085658882,1.5206537790324253,1.3123503462451365,1.262039869926508,1.4196158102615772,0.9824850842297116,1.5290427868748657,1.7478679113117417,0.7153838185533983,1.1750442944068111,1.2105485480487614,0.7284021102520302,0.778297123781752,1.2358906015323654,0.5103651718066012,1.192082285163335,1.3985804236783463,0.3707039804907547,0.5766710724948114,0.60787787404625,0.5467164714847164,1.1354638469101217,0.4110296267385859,0.9818805816936568,1.2073094285240202,0.30322888967013883,0.42433659021913583,1.075611762469599,1.344906534017219,0.6590959678419663,1.3865474721597566,1.7453574237051157,0.3919849537070299,0.8773426924066288,1.3776307960432135,0.6121655054119235,1.4108626154888368,1.6461386225233148,0.3981052649506923,0.7608073019150874,0.5160122214924169,0.8614165313039006,0.9755481685955609,0.4395136912201607,0.5685431091332714,1.5741781931055736,1.9246768509317915,0.489869635431168,1.3737794139192923,1.2144742797446006,0.31337840834962094,0.45594096979080856,0.0006650975792178437,0.08648477755315576,1.748724938517709
